"Plot Title: 21235295"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21235295, SEN S/N: 21235295)","Coupler Detached (LGR S/N: 21235295)","Coupler Attached (LGR S/N: 21235295)","Host Connected (LGR S/N: 21235295)","End Of File (LGR S/N: 21235295)"
5858,07/17/22 03:28:21 PM,12.847,,,,
5859,07/17/22 03:58:21 PM,12.944,,,,
5860,07/17/22 04:28:21 PM,13.858,,,,
5861,07/17/22 04:58:21 PM,13.954,,,,
5862,07/17/22 05:28:21 PM,14.026,,,,
5863,07/17/22 05:58:21 PM,13.978,,,,
5864,07/17/22 06:28:21 PM,14.577,,,,
5865,07/17/22 06:58:21 PM,14.433,,,,
5866,07/17/22 07:28:21 PM,14.457,,,,
5867,07/17/22 07:58:21 PM,14.553,,,,
5868,07/17/22 08:28:21 PM,14.290,,,,
5869,07/17/22 08:58:21 PM,13.978,,,,
5870,07/17/22 09:28:21 PM,14.601,,,,
5871,07/17/22 09:58:21 PM,13.882,,,,
5872,07/17/22 10:28:21 PM,13.978,,,,
5873,07/17/22 10:58:21 PM,13.762,,,,
5874,07/17/22 11:28:21 PM,13.594,,,,
5875,07/17/22 11:58:21 PM,13.401,,,,
5876,07/18/22 12:28:21 AM,13.570,,,,
5877,07/18/22 12:58:21 AM,13.209,,,,
5878,07/18/22 01:28:21 AM,13.064,,,,
5879,07/18/22 01:58:21 AM,13.016,,,,
5880,07/18/22 02:28:21 AM,13.064,,,,
5881,07/18/22 02:58:21 AM,12.871,,,,
5882,07/18/22 03:28:21 AM,12.992,,,,
5883,07/18/22 03:58:21 AM,12.678,,,,
5884,07/18/22 04:28:21 AM,12.775,,,,
5885,07/18/22 04:58:21 AM,13.257,,,,
5886,07/18/22 05:28:21 AM,13.449,,,,
5887,07/18/22 05:58:21 AM,13.377,,,,
5888,07/18/22 06:28:21 AM,13.473,,,,
5889,07/18/22 06:58:21 AM,13.786,,,,
5890,07/18/22 07:28:21 AM,13.642,,,,
5891,07/18/22 07:58:21 AM,13.522,,,,
5892,07/18/22 08:28:21 AM,13.497,,,,
5893,07/18/22 08:58:21 AM,13.522,,,,
5894,07/18/22 09:28:21 AM,13.497,,,,
5895,07/18/22 09:58:21 AM,13.473,,,,
5896,07/18/22 10:28:21 AM,13.305,,,,
5897,07/18/22 10:58:21 AM,13.305,,,,
5898,07/18/22 11:28:21 AM,13.401,,,,
5899,07/18/22 11:58:21 AM,13.161,,,,
5900,07/18/22 12:28:21 PM,13.161,,,,
5901,07/18/22 12:58:21 PM,13.040,,,,
5902,07/18/22 01:28:21 PM,13.088,,,,
5903,07/18/22 01:58:21 PM,13.233,,,,
5904,07/18/22 02:28:21 PM,13.185,,,,
5905,07/18/22 02:58:21 PM,13.233,,,,
5906,07/18/22 03:28:21 PM,13.161,,,,
5907,07/18/22 03:58:21 PM,13.522,,,,
5908,07/18/22 04:28:21 PM,13.185,,,,
5909,07/18/22 04:58:21 PM,13.738,,,,
5910,07/18/22 05:28:21 PM,13.882,,,,
5911,07/18/22 05:58:21 PM,13.906,,,,
5912,07/18/22 06:28:21 PM,13.618,,,,
5913,07/18/22 06:58:21 PM,13.546,,,,
5914,07/18/22 07:28:21 PM,13.786,,,,
5915,07/18/22 07:58:21 PM,13.738,,,,
5916,07/18/22 08:28:21 PM,14.026,,,,
5917,07/18/22 08:58:21 PM,13.714,,,,
5918,07/18/22 09:28:21 PM,13.978,,,,
5919,07/18/22 09:58:21 PM,14.002,,,,
5920,07/18/22 10:28:21 PM,13.882,,,,
5921,07/18/22 10:58:21 PM,13.642,,,,
5922,07/18/22 11:28:21 PM,13.425,,,,
5923,07/18/22 11:58:21 PM,13.112,,,,
5924,07/19/22 12:28:21 AM,13.161,,,,
5925,07/19/22 12:58:21 AM,12.871,,,,
5926,07/19/22 01:28:21 AM,12.823,,,,
5927,07/19/22 01:58:21 AM,12.582,,,,
5928,07/19/22 02:28:21 AM,12.582,,,,
5929,07/19/22 02:58:21 AM,12.558,,,,
5930,07/19/22 03:28:21 AM,12.509,,,,
5931,07/19/22 03:58:21 AM,12.558,,,,
5932,07/19/22 04:28:21 AM,12.437,,,,
5933,07/19/22 04:58:21 AM,12.340,,,,
5934,07/19/22 05:28:21 AM,12.316,,,,
5935,07/19/22 05:58:21 AM,13.137,,,,
5936,07/19/22 06:28:21 AM,13.401,,,,
5937,07/19/22 06:58:21 AM,13.858,,,,
5938,07/19/22 07:28:21 AM,13.497,,,,
5939,07/19/22 07:58:21 AM,13.401,,,,
5940,07/19/22 08:28:21 AM,13.401,,,,
5941,07/19/22 08:58:21 AM,13.449,,,,
5942,07/19/22 09:28:21 AM,13.425,,,,
5943,07/19/22 09:58:21 AM,13.064,,,,
5944,07/19/22 10:28:21 AM,12.847,,,,
5945,07/19/22 10:58:21 AM,12.823,,,,
5946,07/19/22 11:28:21 AM,13.137,,,,
5947,07/19/22 11:58:21 AM,13.064,,,,
5948,07/19/22 12:28:21 PM,13.064,,,,
5949,07/19/22 12:58:21 PM,13.353,,,,
5950,07/19/22 01:28:21 PM,13.161,,,,
5951,07/19/22 01:58:21 PM,14.002,,,,
5952,07/19/22 02:28:21 PM,13.906,,,,
5953,07/19/22 02:58:21 PM,13.930,,,,
5954,07/19/22 03:28:21 PM,13.329,,,,
5955,07/19/22 03:58:21 PM,14.242,,,,
5956,07/19/22 04:28:21 PM,13.978,,,,
5957,07/19/22 04:58:21 PM,13.690,,,,
5958,07/19/22 05:28:21 PM,14.242,,,,
5959,07/19/22 05:58:21 PM,13.978,,,,
5960,07/19/22 06:28:21 PM,14.122,,,,
5961,07/19/22 06:58:21 PM,14.888,,,,
5962,07/19/22 07:28:21 PM,14.792,,,,
5963,07/19/22 07:58:21 PM,14.481,,,,
5964,07/19/22 08:28:21 PM,14.290,,,,
5965,07/19/22 08:58:21 PM,13.834,,,,
5966,07/19/22 09:28:21 PM,14.266,,,,
5967,07/19/22 09:58:21 PM,13.642,,,,
5968,07/19/22 10:28:21 PM,13.642,,,,
5969,07/19/22 10:58:21 PM,13.618,,,,
5970,07/19/22 11:28:21 PM,13.497,,,,
5971,07/19/22 11:58:21 PM,13.377,,,,
5972,07/20/22 12:28:21 AM,13.064,,,,
5973,07/20/22 12:58:21 AM,13.064,,,,
5974,07/20/22 01:28:21 AM,13.185,,,,
5975,07/20/22 01:58:21 AM,13.161,,,,
5976,07/20/22 02:28:21 AM,13.016,,,,
5977,07/20/22 02:58:21 AM,13.088,,,,
5978,07/20/22 03:28:21 AM,13.112,,,,
5979,07/20/22 03:58:21 AM,13.281,,,,
5980,07/20/22 04:28:21 AM,13.185,,,,
5981,07/20/22 04:58:21 AM,13.040,,,,
5982,07/20/22 05:28:21 AM,13.088,,,,
5983,07/20/22 05:58:21 AM,13.618,,,,
5984,07/20/22 06:28:21 AM,13.858,,,,
5985,07/20/22 06:58:21 AM,13.834,,,,
5986,07/20/22 07:28:21 AM,13.714,,,,
5987,07/20/22 07:58:21 AM,13.810,,,,
5988,07/20/22 08:28:21 AM,13.834,,,,
5989,07/20/22 08:58:21 AM,13.810,,,,
5990,07/20/22 09:28:21 AM,13.618,,,,
5991,07/20/22 09:58:21 AM,13.642,,,,
5992,07/20/22 10:28:21 AM,13.570,,,,
5993,07/20/22 10:58:21 AM,13.497,,,,
5994,07/20/22 11:28:21 AM,13.449,,,,
5995,07/20/22 11:58:21 AM,13.425,,,,
5996,07/20/22 12:28:21 PM,13.112,,,,
5997,07/20/22 12:58:21 PM,12.871,,,,
5998,07/20/22 01:28:21 PM,13.401,,,,
5999,07/20/22 01:58:21 PM,13.858,,,,
6000,07/20/22 02:28:21 PM,13.449,,,,
6001,07/20/22 02:58:21 PM,13.930,,,,
6002,07/20/22 03:28:21 PM,14.385,,,,
6003,07/20/22 03:58:21 PM,13.978,,,,
6004,07/20/22 04:28:21 PM,13.570,,,,
6005,07/20/22 04:58:21 PM,13.954,,,,
6006,07/20/22 05:28:21 PM,13.738,,,,
6007,07/20/22 05:58:21 PM,14.002,,,,
6008,07/20/22 06:28:21 PM,14.409,,,,
6009,07/20/22 06:58:21 PM,13.762,,,,
6010,07/20/22 07:28:21 PM,14.002,,,,
6011,07/20/22 07:58:21 PM,14.433,,,,
6012,07/20/22 08:28:21 PM,14.337,,,,
6013,07/20/22 08:58:21 PM,14.409,,,,
6014,07/20/22 09:28:21 PM,14.314,,,,
6015,07/20/22 09:58:21 PM,14.481,,,,
6016,07/20/22 10:28:21 PM,14.361,,,,
6017,07/20/22 10:58:21 PM,14.026,,,,
6018,07/20/22 11:28:21 PM,14.266,,,,
6019,07/20/22 11:58:21 PM,14.026,,,,
6020,07/21/22 12:28:21 AM,14.146,,,,
6021,07/21/22 12:58:21 AM,14.026,,,,
6022,07/21/22 01:28:21 AM,14.026,,,,
6023,07/21/22 01:58:21 AM,14.122,,,,
6024,07/21/22 02:28:21 AM,14.218,,,,
6025,07/21/22 02:58:21 AM,14.170,,,,
6026,07/21/22 03:28:21 AM,14.242,,,,
6027,07/21/22 03:58:21 AM,14.505,,,,
6028,07/21/22 04:28:21 AM,14.337,,,,
6029,07/21/22 04:58:21 AM,14.242,,,,
6030,07/21/22 05:28:21 AM,14.242,,,,
6031,07/21/22 05:58:21 AM,13.810,,,,
6032,07/21/22 06:28:21 AM,13.786,,,,
6033,07/21/22 06:58:21 AM,14.194,,,,
6034,07/21/22 07:28:21 AM,14.553,,,,
6035,07/21/22 07:58:21 AM,14.457,,,,
6036,07/21/22 08:28:21 AM,14.002,,,,
6037,07/21/22 08:58:21 AM,14.290,,,,
6038,07/21/22 09:28:21 AM,14.194,,,,
6039,07/21/22 09:58:21 AM,14.146,,,,
6040,07/21/22 10:28:21 AM,14.050,,,,
6041,07/21/22 10:58:21 AM,13.906,,,,
6042,07/21/22 11:28:21 AM,14.122,,,,
6043,07/21/22 11:58:21 AM,13.353,,,,
6044,07/21/22 12:28:21 PM,14.050,,,,
6045,07/21/22 12:58:21 PM,14.433,,,,
6046,07/21/22 01:28:21 PM,14.385,,,,
6047,07/21/22 01:58:21 PM,14.314,,,,
6048,07/21/22 02:28:21 PM,14.457,,,,
6049,07/21/22 02:58:21 PM,14.792,,,,
6050,07/21/22 03:28:21 PM,14.242,,,,
6051,07/21/22 03:58:21 PM,14.697,,,,
6052,07/21/22 04:28:21 PM,14.361,,,,
6053,07/21/22 04:58:21 PM,13.930,,,,
6054,07/21/22 05:28:21 PM,13.329,,,,
6055,07/21/22 05:58:21 PM,14.074,,,,
6056,07/21/22 06:28:21 PM,14.002,,,,
6057,07/21/22 06:58:21 PM,14.146,,,,
6058,07/21/22 07:28:21 PM,14.026,,,,
6059,07/21/22 07:58:21 PM,13.594,,,,
6060,07/21/22 08:28:21 PM,14.050,,,,
6061,07/21/22 08:58:21 PM,13.546,,,,
6062,07/21/22 09:28:21 PM,13.690,,,,
6063,07/21/22 09:58:21 PM,13.642,,,,
6064,07/21/22 10:28:21 PM,13.762,,,,
6065,07/21/22 10:58:21 PM,14.409,,,,
6066,07/21/22 11:28:21 PM,14.361,,,,
6067,07/21/22 11:58:21 PM,14.098,,,,
6068,07/22/22 12:28:21 AM,14.194,,,,
6069,07/22/22 12:58:21 AM,14.385,,,,
6070,07/22/22 01:28:21 AM,14.098,,,,
6071,07/22/22 01:58:21 AM,13.954,,,,
6072,07/22/22 02:28:21 AM,14.146,,,,
6073,07/22/22 02:58:21 AM,14.433,,,,
6074,07/22/22 03:28:21 AM,14.601,,,,
6075,07/22/22 03:58:21 AM,14.577,,,,
6076,07/22/22 04:28:21 AM,14.529,,,,
6077,07/22/22 04:58:21 AM,14.481,,,,
6078,07/22/22 05:28:21 AM,14.433,,,,
6079,07/22/22 05:58:21 AM,14.385,,,,
6080,07/22/22 06:28:21 AM,14.433,,,,
6081,07/22/22 06:58:21 AM,14.409,,,,
6082,07/22/22 07:28:21 AM,14.361,,,,
6083,07/22/22 07:58:21 AM,14.385,,,,
6084,07/22/22 08:28:21 AM,14.385,,,,
6085,07/22/22 08:58:21 AM,14.457,,,,
6086,07/22/22 09:28:21 AM,14.385,,,,
6087,07/22/22 09:58:21 AM,14.218,,,,
6088,07/22/22 10:28:21 AM,14.290,,,,
6089,07/22/22 10:58:21 AM,14.361,,,,
6090,07/22/22 11:28:21 AM,14.385,,,,
6091,07/22/22 11:58:21 AM,14.290,,,,
6092,07/22/22 12:28:21 PM,14.218,,,,
6093,07/22/22 12:58:21 PM,14.242,,,,
6094,07/22/22 01:28:21 PM,14.122,,,,
6095,07/22/22 01:58:21 PM,14.290,,,,
6096,07/22/22 02:28:21 PM,14.050,,,,
6097,07/22/22 02:58:21 PM,14.266,,,,
6098,07/22/22 03:28:21 PM,14.002,,,,
6099,07/22/22 03:58:21 PM,14.553,,,,
6100,07/22/22 04:28:21 PM,13.786,,,,
6101,07/22/22 04:58:21 PM,13.906,,,,
6102,07/22/22 05:28:21 PM,14.050,,,,
6103,07/22/22 05:58:21 PM,14.601,,,,
6104,07/22/22 06:28:21 PM,14.146,,,,
6105,07/22/22 06:58:21 PM,15.031,,,,
6106,07/22/22 07:28:21 PM,14.816,,,,
6107,07/22/22 07:58:21 PM,14.888,,,,
6108,07/22/22 08:28:21 PM,14.098,,,,
6109,07/22/22 08:58:21 PM,14.577,,,,
6110,07/22/22 09:28:21 PM,15.008,,,,
6111,07/22/22 09:58:21 PM,14.457,,,,
6112,07/22/22 10:28:21 PM,15.270,,,,
6113,07/22/22 10:58:21 PM,14.577,,,,
6114,07/22/22 11:28:21 PM,14.649,,,,
6115,07/22/22 11:58:21 PM,14.649,,,,
6116,07/23/22 12:28:21 AM,14.409,,,,
6117,07/23/22 12:58:21 AM,14.050,,,,
6118,07/23/22 01:28:21 AM,13.954,,,,
6119,07/23/22 01:58:21 AM,13.978,,,,
6120,07/23/22 02:28:21 AM,13.449,,,,
6121,07/23/22 02:58:21 AM,13.497,,,,
6122,07/23/22 03:28:21 AM,13.329,,,,
6123,07/23/22 03:58:21 AM,13.810,,,,
6124,07/23/22 04:28:21 AM,13.666,,,,
6125,07/23/22 04:58:21 AM,13.594,,,,
6126,07/23/22 05:28:21 AM,13.690,,,,
6127,07/23/22 05:58:21 AM,13.762,,,,
6128,07/23/22 06:28:21 AM,13.642,,,,
6129,07/23/22 06:58:21 AM,13.618,,,,
6130,07/23/22 07:28:21 AM,13.401,,,,
6131,07/23/22 07:58:21 AM,13.425,,,,
6132,07/23/22 08:28:21 AM,13.425,,,,
6133,07/23/22 08:58:21 AM,13.281,,,,
6134,07/23/22 09:28:21 AM,13.185,,,,
6135,07/23/22 09:58:21 AM,13.088,,,,
6136,07/23/22 10:28:21 AM,13.930,,,,
6137,07/23/22 10:58:21 AM,13.810,,,,
6138,07/23/22 11:28:21 AM,13.810,,,,
6139,07/23/22 11:58:21 AM,13.810,,,,
6140,07/23/22 12:28:21 PM,13.762,,,,
6141,07/23/22 12:58:21 PM,13.570,,,,
6142,07/23/22 01:28:21 PM,13.522,,,,
6143,07/23/22 01:58:21 PM,13.594,,,,
6144,07/23/22 02:28:21 PM,14.194,,,,
6145,07/23/22 02:58:21 PM,14.218,,,,
6146,07/23/22 03:28:21 PM,13.930,,,,
6147,07/23/22 03:58:21 PM,13.834,,,,
6148,07/23/22 04:28:21 PM,13.666,,,,
6149,07/23/22 04:58:21 PM,13.449,,,,
6150,07/23/22 05:28:21 PM,13.233,,,,
6151,07/23/22 05:58:21 PM,13.329,,,,
6152,07/23/22 06:28:21 PM,13.305,,,,
6153,07/23/22 06:58:21 PM,14.146,,,,
6154,07/23/22 07:28:21 PM,13.642,,,,
6155,07/23/22 07:58:21 PM,13.690,,,,
6156,07/23/22 08:28:21 PM,13.666,,,,
6157,07/23/22 08:58:21 PM,14.481,,,,
6158,07/23/22 09:28:21 PM,13.978,,,,
6159,07/23/22 09:58:21 PM,13.786,,,,
6160,07/23/22 10:28:21 PM,14.745,,,,
6161,07/23/22 10:58:21 PM,14.768,,,,
6162,07/23/22 11:28:21 PM,14.625,,,,
6163,07/23/22 11:58:21 PM,14.601,,,,
6164,07/24/22 12:28:21 AM,14.960,,,,
6165,07/24/22 12:58:21 AM,14.314,,,,
6166,07/24/22 01:28:21 AM,14.792,,,,
6167,07/24/22 01:58:21 AM,14.745,,,,
6168,07/24/22 02:28:21 AM,14.792,,,,
6169,07/24/22 02:58:21 AM,14.577,,,,
6170,07/24/22 03:28:21 AM,14.529,,,,
6171,07/24/22 03:58:21 AM,14.577,,,,
6172,07/24/22 04:28:21 AM,14.481,,,,
6173,07/24/22 04:58:21 AM,14.481,,,,
6174,07/24/22 05:28:21 AM,14.553,,,,
6175,07/24/22 05:58:21 AM,14.314,,,,
6176,07/24/22 06:28:21 AM,14.218,,,,
6177,07/24/22 06:58:21 AM,14.266,,,,
6178,07/24/22 07:28:21 AM,14.194,,,,
6179,07/24/22 07:58:21 AM,14.266,,,,
6180,07/24/22 08:28:21 AM,14.314,,,,
6181,07/24/22 08:58:21 AM,14.194,,,,
6182,07/24/22 09:28:21 AM,14.242,,,,
6183,07/24/22 09:58:21 AM,13.882,,,,
6184,07/24/22 10:28:21 AM,13.690,,,,
6185,07/24/22 10:58:21 AM,13.786,,,,
6186,07/24/22 11:28:21 AM,14.170,,,,
6187,07/24/22 11:58:21 AM,14.242,,,,
6188,07/24/22 12:28:21 PM,14.697,,,,
6189,07/24/22 12:58:21 PM,15.008,,,,
6190,07/24/22 01:28:21 PM,14.242,,,,
6191,07/24/22 01:58:21 PM,14.673,,,,
6192,07/24/22 02:28:21 PM,14.385,,,,
6193,07/24/22 02:58:21 PM,14.337,,,,
6194,07/24/22 03:28:21 PM,14.361,,,,
6195,07/24/22 03:58:21 PM,14.385,,,,
6196,07/24/22 04:28:21 PM,14.505,,,,
6197,07/24/22 04:58:21 PM,14.457,,,,
6198,07/24/22 05:28:21 PM,13.810,,,,
6199,07/24/22 05:58:21 PM,14.840,,,,
6200,07/24/22 06:28:21 PM,14.697,,,,
6201,07/24/22 06:58:21 PM,14.745,,,,
6202,07/24/22 07:28:21 PM,14.122,,,,
6203,07/24/22 07:58:21 PM,14.409,,,,
6204,07/24/22 08:28:21 PM,14.385,,,,
6205,07/24/22 08:58:21 PM,14.409,,,,
6206,07/24/22 09:28:21 PM,14.218,,,,
6207,07/24/22 09:58:21 PM,13.954,,,,
6208,07/24/22 10:28:21 PM,13.858,,,,
6209,07/24/22 10:58:21 PM,13.906,,,,
6210,07/24/22 11:28:21 PM,13.497,,,,
6211,07/24/22 11:58:21 PM,13.714,,,,
6212,07/25/22 12:28:21 AM,13.690,,,,
6213,07/25/22 12:58:21 AM,13.930,,,,
6214,07/25/22 01:28:21 AM,14.314,,,,
6215,07/25/22 01:58:21 AM,14.290,,,,
6216,07/25/22 02:28:21 AM,14.194,,,,
6217,07/25/22 02:58:21 AM,14.314,,,,
6218,07/25/22 03:28:21 AM,14.481,,,,
6219,07/25/22 03:58:21 AM,14.505,,,,
6220,07/25/22 04:28:21 AM,14.625,,,,
6221,07/25/22 04:58:21 AM,14.577,,,,
6222,07/25/22 05:28:21 AM,14.457,,,,
6223,07/25/22 05:58:21 AM,14.433,,,,
6224,07/25/22 06:28:21 AM,14.577,,,,
6225,07/25/22 06:58:21 AM,15.031,,,,
6226,07/25/22 07:28:21 AM,15.055,,,,
6227,07/25/22 07:58:21 AM,14.936,,,,
6228,07/25/22 08:28:21 AM,14.697,,,,
6229,07/25/22 08:58:21 AM,14.577,,,,
6230,07/25/22 09:28:21 AM,14.505,,,,
6231,07/25/22 09:58:21 AM,14.433,,,,
6232,07/25/22 10:28:21 AM,14.505,,,,
6233,07/25/22 10:58:21 AM,14.146,,,,
6234,07/25/22 11:28:21 AM,14.577,,,,
6235,07/25/22 11:58:21 AM,14.697,,,,
6236,07/25/22 12:28:21 PM,14.984,,,,
6237,07/25/22 12:58:21 PM,15.867,,,,
6238,07/25/22 01:28:21 PM,15.843,,,,
6239,07/25/22 01:58:21 PM,15.533,,,,
6240,07/25/22 02:28:21 PM,15.031,,,,
6241,07/25/22 02:58:21 PM,15.438,,,,
6242,07/25/22 03:28:21 PM,14.864,,,,
6243,07/25/22 03:58:21 PM,15.199,,,,
6244,07/25/22 04:28:21 PM,14.553,,,,
6245,07/25/22 04:58:21 PM,14.529,,,,
6246,07/25/22 05:28:21 PM,14.840,,,,
6247,07/25/22 05:58:21 PM,14.649,,,,
6248,07/25/22 06:28:21 PM,14.242,,,,
6249,07/25/22 06:58:21 PM,14.337,,,,
6250,07/25/22 07:28:21 PM,13.930,,,,
6251,07/25/22 07:58:21 PM,14.529,,,,
6252,07/25/22 08:28:21 PM,14.745,,,,
6253,07/25/22 08:58:21 PM,14.649,,,,
6254,07/25/22 09:28:21 PM,14.888,,,,
6255,07/25/22 09:58:21 PM,14.601,,,,
6256,07/25/22 10:28:21 PM,14.912,,,,
6257,07/25/22 10:58:21 PM,14.529,,,,
6258,07/25/22 11:28:21 PM,15.127,,,,
6259,07/25/22 11:58:21 PM,14.888,,,,
6260,07/26/22 12:28:21 AM,14.577,,,,
6261,07/26/22 12:58:21 AM,15.127,,,,
6262,07/26/22 01:28:21 AM,14.888,,,,
6263,07/26/22 01:58:21 AM,14.673,,,,
6264,07/26/22 02:28:21 AM,14.649,,,,
6265,07/26/22 02:58:21 AM,14.888,,,,
6266,07/26/22 03:28:21 AM,15.270,,,,
6267,07/26/22 03:58:21 AM,15.676,,,,
6268,07/26/22 04:28:21 AM,15.223,,,,
6269,07/26/22 04:58:21 AM,15.127,,,,
6270,07/26/22 05:28:21 AM,15.342,,,,
6271,07/26/22 05:58:21 AM,15.055,,,,
6272,07/26/22 06:28:21 AM,15.008,,,,
6273,07/26/22 06:58:21 AM,15.008,,,,
6274,07/26/22 07:28:21 AM,14.984,,,,
6275,07/26/22 07:58:21 AM,15.055,,,,
6276,07/26/22 08:28:21 AM,15.031,,,,
6277,07/26/22 08:58:21 AM,14.984,,,,
6278,07/26/22 09:28:21 AM,14.768,,,,
6279,07/26/22 09:58:21 AM,14.840,,,,
6280,07/26/22 10:28:21 AM,14.409,,,,
6281,07/26/22 10:58:21 AM,14.218,,,,
6282,07/26/22 11:28:21 AM,14.290,,,,
6283,07/26/22 11:58:21 AM,14.170,,,,
6284,07/26/22 12:28:21 PM,14.960,,,,
6285,07/26/22 12:58:21 PM,15.533,,,,
6286,07/26/22 01:28:21 PM,15.438,,,,
6287,07/26/22 01:58:21 PM,15.509,,,,
6288,07/26/22 02:28:21 PM,15.366,,,,
6289,07/26/22 02:58:21 PM,15.414,,,,
6290,07/26/22 03:28:21 PM,14.792,,,,
6291,07/26/22 03:58:21 PM,16.773,,,,
6292,07/26/22 04:28:21 PM,15.485,,,,
6293,07/26/22 04:58:21 PM,16.677,,,,
6294,07/26/22 05:28:21 PM,15.366,,,,
6295,07/26/22 05:58:21 PM,15.867,,,,
6296,07/26/22 06:28:21 PM,15.581,,,,
6297,07/26/22 06:58:21 PM,14.745,,,,
6298,07/26/22 07:28:21 PM,15.700,,,,
6299,07/26/22 07:58:21 PM,14.337,,,,
6300,07/26/22 08:28:21 PM,15.151,,,,
6301,07/26/22 08:58:21 PM,15.366,,,,
6302,07/26/22 09:28:21 PM,14.649,,,,
6303,07/26/22 09:58:21 PM,14.409,,,,
6304,07/26/22 10:28:21 PM,14.098,,,,
6305,07/26/22 10:58:21 PM,13.473,,,,
6306,07/26/22 11:28:21 PM,14.768,,,,
6307,07/26/22 11:58:21 PM,14.792,,,,
6308,07/27/22 12:28:21 AM,15.724,,,,
6309,07/27/22 12:58:21 AM,15.891,,,,
6310,07/27/22 01:28:21 AM,15.700,,,,
6311,07/27/22 01:58:21 AM,15.390,,,,
6312,07/27/22 02:28:21 AM,14.840,,,,
6313,07/27/22 02:58:21 AM,14.912,,,,
6314,07/27/22 03:28:21 AM,14.697,,,,
6315,07/27/22 03:58:21 AM,14.601,,,,
6316,07/27/22 04:28:21 AM,14.337,,,,
6317,07/27/22 04:58:21 AM,14.768,,,,
6318,07/27/22 05:28:21 AM,15.533,,,,
6319,07/27/22 05:58:21 AM,15.485,,,,
6320,07/27/22 06:28:21 AM,15.270,,,,
6321,07/27/22 06:58:21 AM,15.485,,,,
6322,07/27/22 07:28:21 AM,15.342,,,,
6323,07/27/22 07:58:21 AM,15.485,,,,
6324,07/27/22 08:28:21 AM,15.390,,,,
6325,07/27/22 08:58:21 AM,15.199,,,,
6326,07/27/22 09:28:21 AM,15.247,,,,
6327,07/27/22 09:58:21 AM,15.247,,,,
6328,07/27/22 10:28:21 AM,15.008,,,,
6329,07/27/22 10:58:21 AM,14.840,,,,
6330,07/27/22 11:28:21 AM,15.055,,,,
6331,07/27/22 11:58:21 AM,15.175,,,,
6332,07/27/22 12:28:21 PM,15.652,,,,
6333,07/27/22 12:58:21 PM,15.676,,,,
6334,07/27/22 01:28:21 PM,15.986,,,,
6335,07/27/22 01:58:21 PM,16.082,,,,
6336,07/27/22 02:28:21 PM,15.629,,,,
6337,07/27/22 02:58:21 PM,15.819,,,,
6338,07/27/22 03:28:21 PM,16.106,,,,
6339,07/27/22 03:58:21 PM,16.153,,,,
6340,07/27/22 04:28:21 PM,15.676,,,,
6341,07/27/22 04:58:21 PM,15.748,,,,
6342,07/27/22 05:28:21 PM,15.986,,,,
6343,07/27/22 05:58:21 PM,15.461,,,,
6344,07/27/22 06:28:21 PM,15.342,,,,
6345,07/27/22 06:58:21 PM,15.366,,,,
6346,07/27/22 07:28:21 PM,15.438,,,,
6347,07/27/22 07:58:21 PM,14.816,,,,
6348,07/27/22 08:28:21 PM,14.673,,,,
6349,07/27/22 08:58:21 PM,14.625,,,,
6350,07/27/22 09:28:21 PM,14.673,,,,
6351,07/27/22 09:58:21 PM,14.314,,,,
6352,07/27/22 10:28:21 PM,15.151,,,,
6353,07/27/22 10:58:21 PM,14.745,,,,
6354,07/27/22 11:28:21 PM,14.673,,,,
6355,07/27/22 11:58:21 PM,14.481,,,,
6356,07/28/22 12:28:21 AM,15.031,,,,
6357,07/28/22 12:58:21 AM,15.509,,,,
6358,07/28/22 01:28:21 AM,15.342,,,,
6359,07/28/22 01:58:21 AM,15.079,,,,
6360,07/28/22 02:28:21 AM,15.055,,,,
6361,07/28/22 02:58:21 AM,15.127,,,,
6362,07/28/22 03:28:21 AM,15.223,,,,
6363,07/28/22 03:58:21 AM,15.175,,,,
6364,07/28/22 04:28:21 AM,15.008,,,,
6365,07/28/22 04:58:21 AM,14.768,,,,
6366,07/28/22 05:28:21 AM,14.936,,,,
6367,07/28/22 05:58:21 AM,14.984,,,,
6368,07/28/22 06:28:21 AM,14.960,,,,
6369,07/28/22 06:58:21 AM,15.127,,,,
6370,07/28/22 07:28:21 AM,15.438,,,,
6371,07/28/22 07:58:21 AM,15.581,,,,
6372,07/28/22 08:28:21 AM,15.342,,,,
6373,07/28/22 08:58:21 AM,15.247,,,,
6374,07/28/22 09:28:21 AM,15.199,,,,
6375,07/28/22 09:58:21 AM,15.127,,,,
6376,07/28/22 10:28:21 AM,14.888,,,,
6377,07/28/22 10:58:21 AM,14.888,,,,
6378,07/28/22 11:28:21 AM,14.864,,,,
6379,07/28/22 11:58:21 AM,14.745,,,,
6380,07/28/22 12:28:21 PM,14.529,,,,
6381,07/28/22 12:58:21 PM,15.175,,,,
6382,07/28/22 01:28:21 PM,15.127,,,,
6383,07/28/22 01:58:21 PM,15.557,,,,
6384,07/28/22 02:28:21 PM,15.294,,,,
6385,07/28/22 02:58:21 PM,15.867,,,,
6386,07/28/22 03:28:21 PM,16.392,,,,
6387,07/28/22 03:58:21 PM,16.511,,,,
6388,07/28/22 04:28:21 PM,16.368,,,,
6389,07/28/22 04:58:21 PM,16.320,,,,
6390,07/28/22 05:28:21 PM,16.463,,,,
